index,tid,loc_name,loc_number,loc_type,address_1,city,state,neighborhood,postal_code,phone_1,phone_2,latitude,longitude,hours_of_operation,services_included,RunDate,InsertUpdateTime,RunID
52,14237,廊坊市盛德基业汽车销售服务有限公司,2051004,4S店,河北省廊坊市安次区南外环南侧、银河南路龙福市场西侧,廊坊市,河北省,安次区,131002,0316-5893666,0316-2019999,39.490472,116.694971,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:11,46278
53,14238,石家庄石汇泽业汽车销售服务有限公司,2050106,4S店,河北省石家庄市和平西路与古城西路交口康恒汽车贸易园区,石家庄市,河北省,裕华区,130108,0311-85668977,0311-89246333,38.082452,114.3918,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:11,46278
54,14239,沧州兴华汽车销售服务有限公司,2050906,4S店,河北省沧州市运河区西外环大杨庄村,沧州市,河北省,运河区,130903,0317-5203355,0317-5638800,38.42643,116.275387,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:11,46278
55,14240,河北润众汽车销售服务有限公司,2050104,4S店,河北省石家庄市桥西区新石北路409号,石家庄市,河北省,桥西区,130104,0311-85510975,0311-85510961,38.019381,114.436336,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:11,46278
56,14241,衡水众鹏汽车销售服务有限责任公司,2051101,4S店,河北省衡水市桃城区开发区胜利西路南侧,衡水市,河北省,桃城区,131102,0318-2366669,0318-2181717,37.735772,115.638635,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:11,46278
57,14242,石家庄市冀中汇众汽车贸易有限公司,2050108,4S店,河北省石家庄市鹿泉区龙泉东路223号,石家庄市,河北省,鹿泉区,130110,0311-89170033,0311-89170011,38.067049,114.359147,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:11,46278
58,14243,石家庄众德盛汽车销售服务有限公司,2050109,4S店,河北省石家庄市长安区古城东路12号,石家庄市,河北省,长安区,130102,0311-86838079,0311-86810666,38.102523,114.529295,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:11,46278
59,14244,唐山光辉汽车销售服务有限公司,2050701,4S店,河北省唐山市路南区唐柏路58号,唐山市,河北省,路南区,130202,0315-2962968,0315-2966598,39.589113,118.194409,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
60,14245,张家口海达汽车销售服务有限公司,2050501,4S店,河北省张家口市桥东区胜利中路186号,张家口市,河北省,桥东区,130702,0313-4566600,0313-4566388,40.762647,114.905683,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
61,14246,涿州中煤地亨达汽车销售服务有限公司,2050405,4S店,河北省保定市涿州市范阳西路17号,保定市,河北省,涿州市,130681,0312-3685555,0312-3684444,39.485539,115.967142,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
62,14247,保定市聚合汽车维修有限公司,2050407,4S店,河北省保定市新市区三丰西路466号,保定市,河北省,竞秀区,130602,0312-3228827,0312-3227777,38.847209,115.458768,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
63,14248,沧州运鹏汽车销售服务有限公司,2050903,4S店,河北省沧州市新华区北郊津德路石油北库北5号,沧州市,河北省,新华区,130902,0317-6660002,0317-8091111,38.362267,116.892866,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
64,14249,承德凡笛汽车销售服务有限公司,2050602,4S店,承德市双滦区双塔山镇单塔子村中国北方汽车文化小镇4幢1单元1层101号,承德市,河北省,双滦区,130803,0314-4310999,0314-4361111,41.01614,117.821733,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
65,14250,高碑店市中平智信汽车销售服务有限责任公司,2050409,4S店,河北省保定市高碑店北城办事处解甲营村,保定市,河北省,高碑店市,130684,0312-2935222,0312-2936222,38.752154,115.489163,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
66,14251,邯郸恒信众成汽车销售服务有限公司,2050206,4S店,河北省邯郸市丛台区北环路与107路交叉口西行200米路北,邯郸市,河北省,丛台区,130403,0310-5529666,0310-5521777,36.655654,114.476706,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
67,14252,邯郸恒信众和汽车销售服务有限公司,2050205,4S店,河北省邯郸市复兴区复兴路342号,邯郸市,河北省,复兴区,130404,0310-5343666,0310-5343888,36.609468,114.451982,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
68,14253,邯郸市隆运汽车销售服务有限公司,2050203,4S店,河北省邯郸市邯山区邯磁路北张庄村北,邯郸市,河北省,邯山区,130402,0310-6091124,0310-5506800,36.561321,114.464147,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
69,14254,邯郸市荣沪汽车销售有限公司,2050209,4S店,河北省邯郸市中华南大街新一中南行2000米赵王环球汽车城内,邯郸市,河北省,磁县,130427,0310-8533122,0310-7891888,36.521655,114.493493,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
70,14255,邯郸市誉丰汽车销售有限责任公司,2050202,4S店,河北省邯郸市开发区世纪大街1号庞大汽贸园东排1号,邯郸市,河北省,丛台区,130403,0310-5519199,0310-5519988,36.588708,114.537135,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
71,14256,衡水众昌汽车销售服务有限责任公司,2051103,4S店,河北省衡水市桃城区中华北大街与永安路交叉口东南角,衡水市,河北省,桃城区,131102,0318-6879888,0318-6879666,37.758307,115.681375,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
72,14257,廊坊华驰汽车销售服务有限公司,2051007,4S店,河北省廊坊市经济技术开发区华祥路113号A区,廊坊市,河北省,广阳区,131003,0316-5293777,0316-5293666,39.548168,116.779999,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
73,14258,秦皇岛四联通合汽车销售服务有限公司,2050803,4S店,河北省秦皇岛市经济技术开发区秦皇西大街287号,秦皇岛市,河北省,海港区,130302,0335-5326691,0335-5322000,39.919043,119.488797,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
74,14259,任丘市运佳汽车销售服务有限公司,2050905,4S店,河北省沧州市任丘市燕山道开发区,沧州市,河北省,任丘市,130982,0317-3383866,0317-2320777,38.7386,116.120726,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
75,14260,武安市金库汽车维修中心,2050204,4S店,河北省邯郸市武安市邯武复线光明路北,邯郸市,河北省,武安市,130481,0310-5615720,0310-5175993,42.6663,122.327985,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
76,14261,邢台盛华汽车贸易有限责任公司,2050302,4S店,邢台市邢东新区龙岗大街与永安路交叉口西北角（邢台市汽车城二区16号）,邢台市,河北省,襄都区,130502,0319-5901999,0319-5215888,37.122147,114.546864,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
77,14262,邢台盛之杰汽车贸易有限公司,2050305,4S店,河北省邢台市任县经济开发区（河头）汽车园区,邢台市,河北省,任泽区,130505,0319-7536188,0319-7535555,37.099325,114.633107,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
78,14263,安平县众瑞汽车销售服务有限公司,2051104,4S店,河北省衡水市安平县高新技术产业开发区正港路62号（内陆港东侧东西两洼村南）,衡水市,河北省,安平县,131125,0318-7594000,0318-7694000,38.235253,115.605341,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
79,14264,保定市丰泽众合汽车贸易有限公司,2050411,4S店,河北省保定市清苑县和平路315号,保定市,河北省,莲池区,130606,0312-5802668,0312-5802688,38.291266,116.898325,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:12,46278
